1018.9;-1.2;93;39.8
1019.2;-1.3;93;39.8
1019.9;-1.4;92;39.8
1020.7;-1.9;92;39.8
1021.5;-2.1;93;39.8
1021.8;-2.3;93;39.8
1022.1;-2.4;93;39.8
1022.5;-2.7;92;39.8
1022.9;-3.4;92;39.8
1023.0;-3.3;92;39.8
1023.2;-3.3;92;39.8
1023.7;-3.4;92;39.8
1024.0;-3.6;93;39.8
1024.7;-3.8;92;39.8
1025.3;-4.5;92;39.8
1025.9;-4.5;93;39.8
1026.3;-4.0;93;39.8
1026.4;-2.8;89;39.8
1026.2;-2.5;88;39.8
1025.7;-1.6;84;40.0
1025.5;-1.7;85;40.0
1025.6;-2.7;87;40.0
1025.5;-3.1;88;40.0
1025.9;-3.7;90;40.0
1026.2;-4.6;91;40.0
1026.7;-5.6;92;40.0
1026.9;-6.0;93;40.0
1026.8;-6.7;92;40.0
1026.7;-8.0;91;40.0
1026.8;-9.2;90;40.0
1026.8;-8.2;93;40.0
1026.5;-6.7;94;40.0
1026.3;-7.2;94;40.0
1026.0;-7.7;94;40.0
1025.7;-8.0;94;40.0
1025.3;-8.2;93;40.0
1025.3;-8.2;93;40.0
1025.3;-8.8;93;40.0
1025.4;-8.5;93;40.0
1025.4;-7.9;93;40.0
1025.1;-6.8;94;40.0
1024.7;-5.6;92;40.0
1024.1;-5.1;88;40.0
1023.4;-5.5;91;40.0
1022.3;-4.2;93;40.0
1021.8;-3.1;87;40.0
1021.5;-4.2;89;40.0
1021.7;-4.4;91;40.0
1021.4;-4.2;92;40.0
1021.0;-4.0;91;40.0
1021.0;-4.0;90;40.0
1020.9;-3.9;89;40.0
1021.0;-4.0;88;40.0
1020.6;-4.3;88;40.0
1020.3;-4.5;88;40.0
1020.0;-4.8;89;40.0
1019.7;-6.2;89;40.0
1019.5;-7.1;92;40.0
1019.5;-7.1;93;40.0
1019.4;-6.8;93;40.0
1019.5;-6.9;93;40.0
1019.7;-7.4;93;40.0
1019.8;-7.5;93;40.0
1020.8;-7.2;93;40.0
1021.3;-6.7;94;40.0
1021.6;-5.9;94;40.0
1020.4;-4.2;93;40.0
1021.0;-3.5;88;40.0
1020.6;-3.7;89;40.0
1020.6;-3.4;88;40.0
1020.9;-3.5;89;40.0
1021.3;-3.5;89;40.0
1021.7;-3.6;88;40.0
1022.2;-3.8;88;40.0
1022.2;-3.9;88;40.0
1022.6;-4.0;88;40.0
1022.7;-4.2;88;40.0
1023.1;-4.4;88;40.0
1023.3;-4.5;88;40.0
1023.3;-4.5;88;40.0
1023.1;-4.6;88;40.0
1023.3;-4.6;88;40.0
1023.3;-4.7;88;40.0
1023.5;-4.8;88;40.0
1023.8;-5.0;88;40.0
1023.9;-5.0;89;40.0
1024.5;-4.9;89;40.0
1024.9;-4.8;89;40.0
1025.5;-4.5;89;40.0
1025.7;-4.1;88;40.0
1025.5;-3.6;87;40.0
1025.3;-3.2;86;40.0
1025.0;-3.3;86;40.0
1024.9;-3.2;86;40.0
1025.0;-3.4;87;40.0
1025.4;-3.8;88;40.0
1026.0;-4.1;89;40.0
1025.8;-4.2;89;40.0
1026.2;-4.3;89;40.0
1026.5;-4.3;89;40.0
1026.8;-4.7;89;40.0
1026.9;-5.0;89;40.0
1027.2;-5.1;89;40.0
1027.2;-5.2;89;40.0
1026.9;-5.2;90;40.0
1026.6;-5.2;90;40.0
1026.6;-5.1;90;40.0
1026.3;-5.0;90;40.0
1026.4;-5.1;90;40.0
1026.6;-5.2;90;40.0
1026.9;-5.2;91;40.0
1027.4;-5.0;91;40.0
1027.7;-4.8;90;40.0
1027.9;-4.5;89;40.0
1027.6;-4.0;88;40.0
1027.2;-3.8;87;40.0
1026.8;-3.5;85;40.0
1026.7;-3.3;85;40.0
1026.5;-3.4;85;40.0
1026.6;-3.7;86;40.0
1026.6;-3.8;87;40.0
1026.8;-3.9;87;40.0
1026.7;-3.8;88;40.0
1026.8;-3.8;88;40.0
1026.7;-3.9;88;40.0
1026.7;-4.3;88;40.0
1026.9;-4.3;88;40.0
1026.9;-4.3;88;40.0
1027.0;-4.2;88;40.0
1026.9;-4.3;87;40.0
1026.6;-4.5;87;40.0
1026.7;-4.6;87;40.0
1026.9;-4.6;88;40.0
1027.5;-4.6;88;40.0
1027.6;-4.6;87;40.0
1028.2;-4.2;86;40.0
1028.9;-3.9;84;40.0
1029.4;-2.7;79;40.0
1029.2;-2.0;76;40.0
1029.0;-1.8;74;40.0
1028.8;-1.5;74;40.0
1028.7;-1.8;75;40.0
1028.7;-1.7;75;40.0
1028.7;-2.2;79;40.0
1029.2;-2.6;81;40.0
1029.3;-2.4;82;40.0
1029.5;-2.2;82;40.0
1029.7;-2.9;81;40.0
1029.5;-3.3;83;40.0
1029.5;-3.4;84;40.0
1029.4;-3.7;85;40.0
1029.1;-3.9;87;40.0
1029.2;-3.8;86;40.0
1028.8;-4.5;88;40.0
1028.3;-4.2;91;40.0
1027.7;-3.5;91;40.0
1027.7;-3.9;89;40.0
1027.2;-5.3;89;40.0
1027.7;-5.8;91;40.0
1027.7;-5.3;92;40.0
1027.8;-4.5;93;40.0
1027.6;-0.3;81;40.0
1026.9;1.5;75;40.4
1026.3;4.3;63;40.8
1025.9;4.3;61;41.0
1025.7;4.4;59;41.2
1025.4;4.0;63;41.2
1025.7;3.5;59;41.2
1026.0;3.1;58;41.2
1026.2;2.8;64;41.2
1026.5;2.5;76;41.2
1026.9;2.0;84;41.2
1027.6;0.9;89;41.2
1028.1;0.9;91;41.2
1028.5;0.8;91;41.2
1027.9;0.8;91;41.2
1028.7;0.9;91;41.2
1028.1;0.8;90;41.4
1028.0;0.7;91;42.2
1028.1;-0.5;89;42.2
1028.1;-1.9;90;42.2
1027.8;-2.7;92;42.2
1028.3;0.3;95;42.2
1028.2;1.1;94;42.2
1027.6;4.1;86;42.4
1028.0;6.1;78;42.4
1026.9;6.4;76;42.4
1026.0;8.2;68;42.4
1025.2;7.8;71;42.4
1024.8;8.1;70;42.4
1024.5;8.1;68;42.4
1024.2;7.2;71;42.4
1024.0;6.8;73;42.4
1024.1;6.6;73;42.4
1024.2;6.2;75;42.4
1023.1;6.5;75;42.4
1022.6;6.4;74;42.4
1022.8;6.8;73;42.4
1022.0;6.6;73;42.4
1022.0;6.7;74;42.4
1021.9;6.3;75;42.4
1022.2;6.2;76;42.4
1022.2;6.1;76;42.4
1021.2;6.0;76;42.4
1021.9;6.1;77;42.4
1022.6;6.1;76;42.4
1022.5;6.4;75;42.4
1022.4;7.2;73;42.4
1022.7;8.2;70;42.4
1022.5;10.2;63;42.4
1022.8;10.6;62;42.4
1021.6;10.3;62;42.4
1021.4;10.1;63;42.4
1020.9;10.1;64;42.4
1021.4;9.5;66;42.4
1021.9;8.8;68;42.4
1022.1;8.2;70;42.4
1022.1;8.0;71;42.4
1022.7;8.4;70;42.4
1023.1;8.4;69;42.4
1023.1;8.1;71;42.4
1023.2;8.0;71;42.4
1023.5;7.5;71;42.4
1023.3;7.5;71;42.4
1024.1;6.6;74;42.4
1024.2;6.0;77;42.4
1024.4;5.9;78;42.4
1024.5;5.9;78;42.4
1024.1;6.6;76;42.4
1024.4;6.8;76;42.4
1024.4;6.8;77;42.4
1024.8;7.7;74;42.4
1024.8;8.5;72;42.4
1025.2;10.4;67;42.4
1024.2;11.2;64;42.4
1023.6;11.8;62;42.4
1023.1;12.3;61;42.4
1022.9;12.3;61;42.4
1023.0;11.2;62;42.4
1023.2;10.1;64;42.4
1023.0;9.2;67;42.4
1023.1;8.9;67;42.4
1022.9;8.7;66;42.4
1022.9;7.2;69;42.4
1022.7;4.5;77;42.4
1022.6;4.1;79;42.4
1022.7;2.5;84;42.4
1022.9;2.6;85;42.4
1022.9;2.2;86;42.4
1022.7;1.1;87;42.4
1022.4;1.1;91;42.4
1022.3;9.4;53;42.4
1022.0;9.4;51;42.4
1021.7;9.5;47;42.4
1022.1;9.3;47;42.4
1022.2;9.5;46;42.4
1022.2;10.3;45;42.4
1022.1;13.3;37;42.4
1021.8;14.9;32;42.4
1021.2;15.7;30;42.4
1020.5;16.3;26;42.4
1020.3;16.0;23;42.4
1020.2;13.2;32;42.4
